order_item_id,order_id,product_id,quantity,unit_price_cents,discount_pct
10953,3588,58,3,5881,0
10954,3588,90,2,2547,0
10955,3589,75,2,15710,0
10956,3590,42,3,12253,0
10957,3590,68,3,21251,15
10958,3590,99,3,10798,10
10959,3590,105,1,5388,10
10960,3590,121,3,31449,0
10961,3591,51,2,17314,0
10962,3591,53,2,6141,10
10963,3591,125,3,106692,20
10964,3591,75,1,15710,0
10965,3591,30,3,64462,10
10966,3592,6,2,2386,0
10967,3593,131,3,18705,0
10968,3593,96,2,31762,20
10969,3593,92,2,1168,0
10970,3593,17,1,22827,0
10971,3593,138,3,5435,15
10972,3594,19,2,8855,5
10973,3594,119,3,5947,5
10974,3594,81,2,1827,5
10975,3594,136,3,18015,15
10976,3595,67,3,1118,15
10977,3595,97,2,31743,10
10978,3595,103,1,5734,15
10979,3595,96,1,31762,5
10980,3595,12,3,8038,0
10981,3596,28,2,5795,0
10982,3596,30,3,64462,5
10983,3596,17,1,22827,15
10984,3597,137,3,98300,0
10985,3597,7,3,1137,5
10986,3597,71,2,6424,5
10987,3597,14,1,34891,0
10988,3598,53,2,6141,0
10989,3598,42,2,12253,20
10990,3598,7,3,1137,15
10991,3599,80,3,25826,15
10992,3599,17,1,22827,5
10993,3600,13,3,6575,0
10994,3601,8,1,7533,15
10995,3601,97,1,31743,15
10996,3602,74,3,5168,5
10997,3602,121,1,31449,5
10998,3602,76,2,21281,15
10999,3602,120,3,22987,15
11000,3603,11,3,12063,15
11001,3603,127,1,7024,5
11002,3604,29,1,5679,0
11003,3605,80,2,25826,0
11004,3605,35,3,3958,10
11005,3605,28,3,5795,0
11006,3605,30,1,64462,0
11007,3605,138,2,5435,10
11008,3606,52,3,10374,20
11009,3606,20,2,12448,10
11010,3607,78,1,25106,0
11011,3607,16,1,11167,5
11012,3607,71,1,6424,15
11013,3607,23,2,12370,15
11014,3608,58,1,5881,0
11015,3609,112,2,8812,15
11016,3609,4,1,9654,0
11017,3609,118,1,2198,0
11018,3609,121,3,31449,0
11019,3610,32,2,34048,5
11020,3610,72,1,56852,15
11021,3610,36,1,6799,0
11022,3611,89,1,32102,0
11023,3612,56,2,39996,0
11024,3612,99,1,10798,5
11025,3612,52,1,10374,15
11026,3613,50,1,76133,20
11027,3613,85,3,96244,0
11028,3613,93,2,44770,0
11029,3613,58,2,5881,0
11030,3614,147,3,7155,0
11031,3615,119,1,5947,20
11032,3615,9,1,10988,5
11033,3615,117,1,16602,0
11034,3615,35,3,3958,0
11035,3615,85,3,96244,15
11036,3616,17,1,22827,0
11037,3616,7,3,1137,20
11038,3616,137,3,98300,5
11039,3617,122,3,5675,0
11040,3617,82,2,20813,0
11041,3617,21,3,22149,0
11042,3617,89,2,32102,15
11043,3617,69,2,1763,20
11044,3618,130,3,3932,15
11045,3618,66,2,14182,15
11046,3619,89,1,32102,20
11047,3620,40,3,8292,5
11048,3620,73,2,4391,5
11049,3620,51,2,17314,10
11050,3620,5,3,12605,0
11051,3621,1,1,22303,10
11052,3621,138,3,5435,20
11053,3621,37,1,13473,15
11054,3621,68,2,21251,0
11055,3622,48,2,4231,5
11056,3622,16,1,11167,20
11057,3622,49,3,5982,5
11058,3622,67,3,1118,0
11059,3623,31,3,18801,20
11060,3623,38,2,61947,0
11061,3623,103,3,5734,10
11062,3624,73,3,4391,15
11063,3624,1,3,22303,5
11064,3624,65,2,4314,5
11065,3624,7,1,1137,20
11066,3624,49,2,5982,0
11067,3625,92,2,1168,0
11068,3625,13,3,6575,0
11069,3625,106,2,8943,0
11070,3625,109,3,7325,15
11071,3625,134,1,3277,15
11072,3626,15,3,4792,10
11073,3626,148,1,23262,0
11074,3626,58,1,5881,15
11075,3626,13,3,6575,10
11076,3626,112,3,8812,20
11077,3627,83,1,4219,20
11078,3627,21,1,22149,0
11079,3627,77,1,16368,5
11080,3628,12,2,8038,0
11081,3628,120,3,22987,0
11082,3629,56,3,39996,0
11083,3629,111,1,5235,0
11084,3629,134,1,3277,5
11085,3629,141,2,20886,0
11086,3629,71,3,6424,20
11087,3630,100,2,10475,0
11088,3630,6,2,2386,0
11089,3630,12,3,8038,20
11090,3631,48,1,4231,15
11091,3631,86,3,5085,0
11092,3632,57,2,43577,5
11093,3633,99,2,10798,0
11094,3633,55,2,11943,15
11095,3633,87,3,6253,5
11096,3633,21,2,22149,0
11097,3634,125,3,106692,0
11098,3635,1,1,22303,15
11099,3636,109,1,7325,10
11100,3637,144,3,6276,0
11101,3637,94,2,24419,5
11102,3637,31,2,18801,0
11103,3637,108,2,83584,10
11104,3637,23,1,12370,0
11105,3638,119,3,5947,0
11106,3639,36,2,6799,0
11107,3639,118,3,2198,20
11108,3639,28,1,5795,0
11109,3639,5,3,12605,5
11110,3640,88,3,2914,10
11111,3640,39,3,11179,0
11112,3640,25,2,21576,10
11113,3641,123,3,5135,0
11114,3641,74,1,5168,0
11115,3641,94,3,24419,0
11116,3641,51,3,17314,5
11117,3641,18,2,69910,0
11118,3642,63,3,32668,0
11119,3642,101,2,104734,0
11120,3642,11,1,12063,20
11121,3642,17,3,22827,5
11122,3643,58,1,5881,0
11123,3643,69,3,1763,0
11124,3643,49,3,5982,5
11125,3643,5,3,12605,20
11126,3643,4,2,9654,0
11127,3644,43,1,69132,20
11128,3645,110,2,1902,20
11129,3645,13,2,6575,10
11130,3645,24,3,22479,5
11131,3645,6,3,2386,15
11132,3645,101,1,104734,15
11133,3646,36,3,6799,15
11134,3646,58,2,5881,15
11135,3646,88,2,2914,15
11136,3646,68,2,21251,0
11137,3646,12,3,8038,0
11138,3647,101,3,104734,0
11139,3647,105,2,5388,0
11140,3647,6,3,2386,10
11141,3648,49,1,5982,0
11142,3648,60,3,87675,0
11143,3649,78,3,25106,10
11144,3650,17,1,22827,0
11145,3650,139,2,36748,0
11146,3650,60,1,87675,10
11147,3651,24,1,22479,20
11148,3651,138,2,5435,10
11149,3651,56,3,39996,0
11150,3652,7,1,1137,10
11151,3652,125,1,106692,0
11152,3652,82,1,20813,10
11153,3653,117,2,16602,0
11154,3653,122,3,5675,0
11155,3653,89,2,32102,20
11156,3653,1,3,22303,15
11157,3653,9,2,10988,15
11158,3654,105,2,5388,0
11159,3654,19,2,8855,5
11160,3655,41,2,62050,5
11161,3655,84,3,13163,0
11162,3656,65,3,4314,0
11163,3656,112,1,8812,5
11164,3656,81,3,1827,0
11165,3657,17,1,22827,0
11166,3657,105,2,5388,0
11167,3658,82,2,20813,5
11168,3658,7,3,1137,10
11169,3658,17,1,22827,20
11170,3658,42,3,12253,0
11171,3659,129,1,22197,0
11172,3659,130,1,3932,0
11173,3659,103,2,5734,20
11174,3659,88,1,2914,0
11175,3659,70,2,23703,0
11176,3660,44,1,35472,10
11177,3660,115,1,3558,15
11178,3660,95,2,5785,5
11179,3660,118,2,2198,5
11180,3660,91,1,4612,5
11181,3661,82,3,20813,0
11182,3661,138,3,5435,5
11183,3662,46,3,24848,0
11184,3662,49,2,5982,0
11185,3662,14,2,34891,0
11186,3663,3,3,4862,15
11187,3663,19,3,8855,5
11188,3664,73,1,4391,10
11189,3665,18,2,69910,15
11190,3665,94,3,24419,20
11191,3665,140,2,13494,0
11192,3665,63,1,32668,0
11193,3666,83,2,4219,0
11194,3666,73,1,4391,10
11195,3666,48,2,4231,20
11196,3667,104,1,1014,20
11197,3667,13,2,6575,15
11198,3667,146,1,2879,5
11199,3667,123,1,5135,0
11200,3667,108,2,83584,20
11201,3668,52,2,10374,5
11202,3668,130,1,3932,20
11203,3668,145,2,2749,0
11204,3668,23,1,12370,15
11205,3669,143,1,3379,0
11206,3669,134,2,3277,0
11207,3670,112,2,8812,15
11208,3670,32,3,34048,15
11209,3670,116,2,49805,10
11210,3670,46,3,24848,10
11211,3671,47,1,26189,0
11212,3671,21,2,22149,10
11213,3671,136,3,18015,15
11214,3671,38,1,61947,0
11215,3672,124,1,802,5
11216,3673,39,3,11179,0
11217,3673,89,1,32102,0
11218,3673,124,1,802,10
11219,3673,145,3,2749,0
11220,3673,99,1,10798,20
11221,3674,68,2,21251,0
11222,3674,91,2,4612,5
11223,3675,49,3,5982,0
11224,3675,18,3,69910,0
11225,3676,119,2,5947,5
11226,3677,106,2,8943,0
11227,3678,93,1,44770,20
11228,3678,86,1,5085,0
11229,3679,9,1,10988,0
11230,3680,19,1,8855,0
11231,3680,78,1,25106,15
11232,3680,95,2,5785,0
11233,3680,122,2,5675,5
11234,3680,128,3,8256,15
11235,3681,72,1,56852,0
11236,3682,138,3,5435,5
11237,3682,139,1,36748,5
11238,3682,62,3,12613,20
11239,3682,119,2,5947,15
11240,3683,52,1,10374,10
11241,3683,36,1,6799,15
11242,3683,111,1,5235,5
11243,3683,122,3,5675,20
11244,3684,38,2,61947,0
11245,3684,21,1,22149,15
11246,3684,24,3,22479,0
11247,3684,47,1,26189,5
11248,3684,72,3,56852,15
11249,3685,37,1,13473,0
11250,3685,32,3,34048,0
11251,3685,26,3,19472,10
11252,3685,38,3,61947,10
11253,3686,1,2,22303,5
11254,3686,99,2,10798,0
11255,3686,93,2,44770,10
11256,3687,83,3,4219,20
11257,3688,115,1,3558,20
11258,3688,141,3,20886,20
11259,3688,5,1,12605,0
11260,3689,134,1,3277,0
11261,3689,71,3,6424,0
11262,3689,53,1,6141,0
11263,3690,129,3,22197,15
11264,3691,64,2,11154,0
11265,3692,35,3,3958,0
11266,3692,5,2,12605,0
11267,3692,99,3,10798,0
11268,3692,81,1,1827,5
11269,3692,146,3,2879,0
11270,3693,5,3,12605,0
11271,3693,104,2,1014,15
11272,3693,78,1,25106,15
11273,3693,56,2,39996,10
11274,3694,9,2,10988,0
11275,3694,31,3,18801,20
11276,3694,100,1,10475,0
11277,3694,53,1,6141,0
11278,3695,147,1,7155,0
11279,3695,146,2,2879,0
11280,3695,5,3,12605,15
11281,3695,80,2,25826,0
11282,3695,134,2,3277,0
11283,3696,9,3,10988,20
11284,3696,89,2,32102,0
11285,3696,123,1,5135,15
11286,3697,64,3,11154,15
11287,3698,7,3,1137,20
11288,3698,96,2,31762,15
11289,3698,42,3,12253,20
11290,3698,20,2,12448,10
11291,3699,39,3,11179,15
11292,3699,4,3,9654,10
11293,3699,9,3,10988,0
11294,3700,54,1,23925,0
11295,3700,147,2,7155,5
11296,3700,13,1,6575,20
11297,3700,52,1,10374,0
11298,3700,130,1,3932,0
11299,3701,55,2,11943,10
11300,3701,17,2,22827,10
11301,3701,124,1,802,20
11302,3702,74,1,5168,0
11303,3703,21,1,22149,0
11304,3703,134,3,3277,20
11305,3703,9,2,10988,0
11306,3703,1,3,22303,15
11307,3704,68,1,21251,0
11308,3704,137,3,98300,10
11309,3705,104,1,1014,0
11310,3705,40,2,8292,0
11311,3705,86,1,5085,15
11312,3705,96,3,31762,20
11313,3705,118,3,2198,20
11314,3706,51,3,17314,0
11315,3706,36,1,6799,5
11316,3706,34,2,19613,0
11317,3706,89,1,32102,0
11318,3706,40,2,8292,10
11319,3707,91,1,4612,0
11320,3707,37,2,13473,20
11321,3707,111,2,5235,15
11322,3707,21,3,22149,0
11323,3708,18,1,69910,15
11324,3709,124,3,802,5
11325,3709,103,3,5734,5
11326,3709,90,1,2547,0
11327,3709,99,1,10798,10
11328,3710,82,2,20813,0
11329,3710,76,1,21281,20
11330,3711,16,2,11167,15
11331,3711,84,3,13163,0
11332,3711,54,1,23925,10
11333,3711,139,3,36748,0
11334,3711,4,1,9654,10
11335,3712,122,1,5675,0
11336,3712,133,3,7704,10
11337,3712,48,2,4231,0
11338,3713,22,3,7737,10
11339,3713,93,3,44770,20
11340,3713,125,3,106692,0
11341,3714,99,2,10798,0
11342,3714,45,3,4793,0
11343,3714,116,1,49805,0
11344,3715,142,3,7481,10
11345,3715,130,1,3932,15
11346,3715,46,1,24848,0
11347,3716,84,1,13163,0
11348,3716,29,2,5679,15
11349,3716,66,2,14182,20
11350,3716,71,2,6424,10
11351,3717,100,1,10475,0
11352,3717,62,1,12613,0
11353,3718,56,1,39996,0
11354,3719,67,3,1118,15
11355,3719,127,3,7024,0
11356,3719,130,2,3932,0
11357,3720,35,2,3958,0
11358,3721,140,3,13494,10
11359,3721,123,2,5135,15
11360,3721,50,2,76133,0
11361,3721,93,1,44770,0
11362,3721,109,2,7325,0
11363,3722,103,1,5734,0
11364,3722,123,3,5135,5
11365,3722,45,3,4793,0
11366,3722,122,1,5675,5
11367,3722,109,1,7325,0
11368,3723,35,1,3958,0
11369,3723,13,1,6575,20
11370,3724,39,3,11179,15
11371,3724,35,1,3958,0
11372,3724,99,3,10798,15
11373,3725,57,2,43577,0
11374,3725,30,2,64462,5
11375,3726,12,3,8038,10
11376,3726,132,3,29436,10
11377,3726,31,2,18801,0
11378,3726,30,1,64462,0
11379,3727,17,2,22827,0
11380,3727,53,2,6141,15
11381,3728,36,1,6799,15
11382,3728,56,2,39996,0
11383,3728,109,3,7325,10
11384,3729,75,2,15710,15
11385,3730,95,3,5785,15
11386,3731,82,1,20813,0
11387,3731,75,3,15710,5
11388,3731,14,2,34891,20
11389,3732,55,1,11943,0
11390,3732,109,2,7325,10
11391,3732,105,2,5388,20
11392,3732,117,3,16602,5
11393,3733,142,1,7481,15
11394,3734,77,3,16368,0
11395,3734,112,2,8812,15
11396,3734,120,1,22987,5
11397,3734,140,1,13494,15
11398,3735,141,2,20886,20
11399,3735,28,2,5795,0
11400,3735,85,1,96244,20
11401,3735,112,2,8812,0
11402,3735,134,3,3277,20
11403,3736,125,3,106692,20
11404,3737,90,1,2547,0
11405,3737,56,2,39996,0
11406,3737,7,1,1137,20
11407,3738,47,2,26189,5
11408,3738,29,3,5679,0
11409,3738,49,2,5982,0
11410,3738,149,2,21714,0
11411,3738,95,2,5785,20
11412,3739,77,2,16368,0
11413,3739,144,3,6276,5
11414,3739,94,2,24419,0
11415,3739,118,3,2198,0
11416,3740,50,1,76133,0
11417,3741,12,2,8038,0
11418,3741,125,3,106692,0
11419,3741,44,3,35472,0
11420,3741,101,3,104734,0
11421,3742,120,2,22987,0
11422,3742,46,1,24848,10
11423,3743,52,2,10374,15
11424,3743,48,2,4231,0
11425,3743,17,2,22827,10
11426,3743,100,2,10475,15
11427,3743,1,1,22303,15
11428,3744,35,2,3958,10
11429,3744,58,2,5881,0
11430,3744,107,1,2852,15
11431,3745,101,1,104734,20
11432,3745,133,2,7704,0
11433,3745,109,1,7325,0
11434,3745,9,1,10988,20
11435,3745,80,2,25826,0
11436,3746,48,2,4231,0
11437,3746,110,1,1902,0
11438,3746,8,2,7533,15
11439,3746,90,1,2547,0
11440,3746,141,1,20886,0
11441,3747,13,2,6575,5
11442,3748,89,2,32102,0
11443,3748,137,3,98300,15
11444,3748,52,2,10374,0
11445,3748,108,1,83584,5
11446,3748,132,2,29436,15
11447,3749,140,1,13494,0
11448,3749,16,3,11167,0
11449,3749,32,1,34048,15
11450,3749,28,3,5795,0
11451,3749,18,1,69910,10
11452,3750,127,2,7024,0
11453,3750,134,2,3277,0
11454,3751,71,3,6424,15
11455,3751,75,3,15710,5
11456,3752,115,2,3558,15
11457,3752,28,3,5795,0
11458,3753,53,1,6141,0
11459,3753,128,1,8256,0
11460,3754,103,3,5734,20
11461,3754,20,2,12448,15
11462,3754,14,3,34891,15
11463,3754,41,2,62050,0
11464,3755,133,1,7704,0
11465,3755,127,3,7024,15
11466,3756,55,2,11943,5
11467,3757,72,2,56852,10
11468,3757,87,2,6253,20
11469,3757,107,1,2852,0
11470,3757,3,3,4862,10
11471,3758,48,3,4231,5
11472,3758,50,2,76133,10
11473,3759,31,3,18801,15
11474,3759,49,1,5982,15
11475,3759,92,2,1168,0
11476,3760,36,2,6799,0
11477,3760,39,3,11179,0
11478,3761,133,2,7704,0
11479,3762,141,2,20886,10
11480,3762,64,3,11154,0
11481,3762,119,1,5947,15
11482,3762,118,2,2198,0
11483,3762,4,3,9654,0
11484,3763,94,3,24419,10
11485,3764,7,2,1137,0
11486,3764,146,1,2879,0
11487,3764,6,1,2386,0
11488,3764,131,1,18705,20
11489,3764,99,1,10798,5
11490,3765,75,2,15710,20
11491,3766,123,2,5135,0
11492,3766,24,3,22479,0
11493,3767,62,3,12613,0
11494,3767,47,3,26189,0
11495,3767,39,2,11179,0
11496,3767,110,2,1902,20
11497,3767,136,2,18015,15
11498,3768,138,3,5435,5
11499,3768,57,1,43577,20
11500,3768,39,3,11179,0
11501,3768,83,3,4219,20
11502,3768,8,2,7533,10
11503,3769,7,2,1137,0
11504,3769,137,3,98300,0
11505,3769,8,1,7533,5
11506,3769,144,3,6276,0
11507,3769,17,2,22827,0
11508,3770,96,2,31762,0
11509,3770,70,1,23703,15
11510,3770,37,3,13473,15
11511,3770,105,3,5388,5
11512,3771,64,1,11154,20
11513,3771,40,1,8292,5
11514,3771,85,3,96244,20
11515,3772,68,3,21251,15
11516,3772,96,2,31762,0
11517,3772,26,3,19472,20
11518,3772,23,1,12370,5
11519,3773,29,3,5679,5
11520,3773,60,2,87675,20
11521,3773,54,3,23925,0
11522,3774,109,3,7325,0
11523,3774,107,3,2852,0
11524,3774,82,1,20813,0
11525,3774,130,3,3932,0
11526,3774,18,2,69910,0
11527,3775,108,1,83584,20
11528,3775,88,2,2914,0
11529,3775,97,2,31743,10
11530,3776,115,3,3558,5
11531,3776,96,2,31762,10
11532,3776,94,2,24419,5
11533,3776,21,1,22149,15
11534,3777,92,3,1168,0
11535,3777,28,3,5795,0
11536,3777,78,1,25106,15
11537,3777,64,2,11154,0
11538,3777,123,2,5135,10
11539,3778,127,1,7024,0
11540,3778,128,1,8256,20
11541,3778,73,1,4391,15
11542,3778,40,2,8292,0
11543,3779,8,1,7533,0
11544,3780,48,3,4231,0
11545,3781,55,1,11943,0
11546,3781,64,2,11154,0
11547,3781,46,3,24848,0
11548,3781,129,1,22197,0
11549,3781,27,2,5124,15
11550,3782,120,1,22987,10
11551,3783,122,2,5675,20
11552,3783,23,1,12370,0
11553,3783,95,3,5785,15
11554,3784,147,2,7155,10
11555,3784,39,1,11179,10
11556,3784,40,3,8292,10
11557,3784,9,3,10988,0
11558,3785,81,3,1827,15
11559,3785,92,1,1168,20
11560,3785,125,3,106692,15
11561,3785,32,3,34048,10
11562,3785,112,1,8812,5
11563,3786,86,2,5085,0
11564,3786,67,1,1118,0
11565,3786,115,3,3558,5
11566,3787,104,1,1014,5
11567,3787,22,1,7737,0
11568,3787,118,2,2198,0
11569,3788,103,1,5734,0
11570,3788,128,2,8256,15
11571,3789,47,1,26189,5
11572,3790,123,1,5135,20
11573,3790,38,1,61947,0
11574,3790,117,1,16602,10
11575,3790,122,2,5675,0
11576,3791,121,3,31449,15
11577,3791,149,3,21714,5
11578,3791,123,3,5135,0
11579,3791,84,2,13163,0
11580,3792,92,2,1168,0
11581,3792,67,2,1118,20
11582,3792,32,1,34048,0
11583,3793,146,1,2879,0
11584,3793,73,3,4391,20
11585,3794,92,3,1168,15
11586,3794,120,1,22987,10
11587,3794,115,2,3558,0
11588,3795,106,3,8943,15
11589,3795,53,1,6141,0
11590,3795,110,3,1902,0
11591,3796,56,1,39996,10
11592,3797,145,3,2749,5
11593,3797,97,2,31743,5
11594,3797,29,1,5679,10
11595,3798,73,3,4391,5
11596,3798,62,1,12613,5
11597,3798,132,2,29436,0
11598,3799,99,2,10798,0
11599,3799,57,3,43577,0
11600,3799,91,2,4612,20
11601,3799,89,1,32102,5
11602,3800,145,1,2749,10
11603,3800,111,3,5235,15
11604,3800,64,2,11154,15
11605,3801,55,2,11943,10
11606,3801,80,3,25826,0
11607,3801,59,2,11729,0
11608,3801,23,1,12370,0
11609,3802,126,1,44365,10
11610,3802,105,2,5388,5
11611,3802,40,2,8292,0
11612,3802,83,2,4219,0
11613,3803,6,2,2386,5
11614,3803,54,2,23925,20
11615,3803,99,1,10798,0
11616,3803,68,2,21251,20
11617,3804,1,3,22303,0
11618,3805,6,1,2386,0
11619,3805,132,2,29436,0
11620,3805,46,2,24848,15
11621,3806,139,1,36748,10
11622,3807,56,3,39996,0
11623,3808,25,2,21576,5
11624,3809,16,1,11167,5
11625,3809,92,3,1168,0
11626,3809,99,3,10798,10
11627,3809,86,1,5085,0
11628,3809,35,3,3958,5
11629,3810,147,1,7155,0
11630,3810,76,1,21281,20
11631,3810,37,1,13473,20
11632,3810,103,3,5734,10
11633,3811,12,1,8038,15
11634,3812,56,1,39996,0
11635,3813,12,3,8038,15
11636,3813,54,3,23925,0
11637,3813,97,2,31743,0
11638,3814,63,1,32668,10
11639,3814,12,3,8038,20
11640,3814,124,1,802,20
11641,3815,5,1,12605,0
11642,3815,119,3,5947,5
11643,3815,51,2,17314,15
11644,3815,45,3,4793,10
11645,3816,42,1,12253,10
11646,3817,95,3,5785,0
11647,3817,123,1,5135,20
11648,3818,51,3,17314,5
11649,3818,93,1,44770,10
11650,3818,78,3,25106,15
11651,3818,123,2,5135,0
11652,3818,50,2,76133,20
11653,3819,16,1,11167,5
11654,3819,60,3,87675,0
11655,3820,51,3,17314,15
11656,3821,91,3,4612,15
11657,3821,64,1,11154,0
11658,3822,121,2,31449,20
11659,3822,104,1,1014,20
11660,3823,105,3,5388,10
11661,3823,106,3,8943,0
11662,3823,141,1,20886,10
11663,3824,7,1,1137,15
11664,3824,20,1,12448,15
11665,3825,133,2,7704,0
11666,3825,39,1,11179,0
11667,3825,2,1,4027,20
11668,3826,46,3,24848,15
11669,3826,28,2,5795,5
11670,3827,143,1,3379,0
11671,3827,65,1,4314,0
11672,3827,21,3,22149,0
11673,3828,19,3,8855,0
11674,3828,16,2,11167,0
11675,3828,41,2,62050,0
11676,3828,124,1,802,5
11677,3828,47,1,26189,5
11678,3829,56,1,39996,0
11679,3829,6,2,2386,0
11680,3830,133,2,7704,0
11681,3830,77,1,16368,20
11682,3831,99,2,10798,5
11683,3831,107,1,2852,0
11684,3832,81,2,1827,0
11685,3833,53,2,6141,0
11686,3833,123,3,5135,0
11687,3833,47,3,26189,5
11688,3833,93,2,44770,5
11689,3834,132,3,29436,5
11690,3834,2,2,4027,20
11691,3834,86,1,5085,5
11692,3834,32,2,34048,10
11693,3835,100,3,10475,15
11694,3836,124,2,802,5
11695,3836,1,3,22303,5
11696,3836,83,3,4219,0
11697,3836,45,1,4793,20
11698,3836,116,3,49805,10
11699,3837,59,1,11729,15
11700,3837,137,2,98300,0
11701,3837,49,2,5982,0
11702,3837,100,2,10475,0
11703,3838,43,1,69132,20
11704,3838,49,1,5982,10
11705,3838,89,1,32102,0
11706,3838,47,3,26189,20
11707,3838,30,3,64462,15
11708,3839,101,2,104734,10
11709,3839,66,2,14182,0
11710,3839,86,3,5085,20
11711,3839,26,2,19472,15
11712,3840,88,2,2914,0
11713,3840,74,3,5168,20
11714,3840,99,1,10798,0
11715,3840,65,3,4314,20
11716,3840,147,3,7155,0
11717,3841,92,1,1168,10
11718,3841,60,3,87675,5
11719,3841,93,3,44770,15
11720,3841,90,2,2547,0
11721,3841,39,1,11179,0
11722,3842,125,1,106692,0
11723,3842,67,2,1118,10
11724,3842,18,2,69910,0
11725,3843,1,3,22303,20
11726,3843,76,2,21281,15
11727,3843,86,1,5085,10
11728,3844,96,3,31762,5
11729,3845,95,1,5785,0
11730,3845,73,3,4391,0
11731,3845,46,1,24848,0
11732,3846,86,3,5085,5
11733,3846,73,1,4391,0
11734,3846,11,2,12063,0
11735,3846,127,3,7024,0
11736,3847,55,2,11943,0
11737,3848,8,3,7533,0
11738,3848,108,1,83584,0
11739,3848,25,2,21576,20
11740,3848,116,1,49805,0
11741,3849,84,2,13163,5
11742,3849,96,3,31762,0
11743,3849,97,3,31743,5
11744,3849,145,3,2749,10
11745,3849,43,1,69132,0
11746,3850,8,3,7533,15
11747,3850,119,1,5947,5
11748,3850,6,2,2386,0
11749,3851,38,1,61947,10
11750,3852,89,2,32102,0
11751,3853,54,3,23925,20
11752,3853,55,3,11943,15
11753,3853,130,3,3932,0
11754,3853,95,3,5785,15
11755,3854,135,3,4575,20
11756,3854,1,3,22303,15
11757,3854,30,3,64462,15
11758,3854,140,1,13494,0
11759,3854,24,3,22479,0
11760,3855,56,1,39996,0
11761,3855,54,1,23925,0
11762,3856,27,2,5124,20
11763,3856,40,3,8292,5
11764,3856,133,1,7704,0
11765,3856,136,3,18015,10
11766,3857,52,3,10374,0
11767,3858,82,2,20813,10
11768,3859,133,3,7704,20
11769,3860,129,2,22197,0
11770,3860,30,3,64462,20
11771,3860,9,2,10988,10
11772,3861,45,1,4793,5
11773,3861,37,1,13473,15
11774,3861,74,1,5168,10
11775,3862,56,1,39996,0
11776,3862,69,2,1763,15
11777,3862,9,3,10988,5
11778,3863,60,2,87675,10
11779,3863,66,1,14182,0
11780,3864,89,1,32102,10
11781,3865,22,2,7737,5
11782,3865,25,1,21576,15
11783,3866,72,2,56852,20
11784,3866,3,3,4862,5
11785,3867,105,3,5388,0
11786,3867,42,1,12253,20
11787,3868,73,3,4391,5
11788,3868,69,3,1763,15
11789,3869,142,2,7481,10
11790,3870,75,2,15710,20
11791,3870,120,1,22987,15
11792,3870,39,1,11179,0
11793,3870,94,2,24419,0
11794,3870,79,2,7718,0
11795,3871,69,1,1763,20
11796,3871,1,2,22303,0
11797,3871,71,2,6424,0
11798,3871,104,2,1014,15
11799,3871,87,2,6253,5
11800,3872,43,3,69132,10
11801,3872,85,3,96244,10
11802,3872,37,3,13473,20
11803,3873,62,2,12613,10
11804,3873,7,2,1137,0
11805,3873,68,1,21251,0
11806,3873,64,3,11154,0
11807,3873,23,1,12370,20
11808,3874,132,1,29436,15
11809,3874,131,2,18705,15
11810,3875,31,1,18801,15
11811,3875,45,1,4793,20
11812,3875,85,3,96244,15
11813,3876,38,1,61947,0
11814,3876,49,2,5982,0
11815,3876,62,1,12613,10
11816,3876,124,2,802,0
11817,3877,44,3,35472,10
11818,3877,64,3,11154,15
11819,3878,43,3,69132,0
11820,3878,26,3,19472,0
11821,3878,1,3,22303,5
11822,3879,43,3,69132,10
11823,3879,24,2,22479,20
11824,3880,140,3,13494,10
11825,3880,25,2,21576,0
11826,3880,143,3,3379,0
11827,3880,34,2,19613,20
11828,3880,27,3,5124,10
11829,3881,51,2,17314,0
11830,3881,54,2,23925,0
11831,3881,85,1,96244,0
11832,3882,35,3,3958,15
11833,3882,4,1,9654,0
11834,3882,73,2,4391,0
11835,3882,14,2,34891,20
11836,3883,22,1,7737,0
11837,3883,125,1,106692,0
11838,3883,60,3,87675,0
11839,3883,30,1,64462,15
11840,3883,101,3,104734,15
11841,3884,8,1,7533,0
11842,3884,132,1,29436,0
11843,3885,14,1,34891,0
11844,3886,75,3,15710,10
11845,3886,78,2,25106,0
11846,3887,146,1,2879,0
11847,3887,56,3,39996,5
11848,3888,95,1,5785,0
11849,3888,16,2,11167,0
11850,3888,29,2,5679,0
11851,3888,144,1,6276,5
11852,3889,105,1,5388,0
11853,3890,104,3,1014,0
11854,3890,111,2,5235,20
11855,3891,148,2,23262,15
11856,3891,73,1,4391,15
11857,3892,105,1,5388,20
11858,3893,52,1,10374,20
11859,3893,110,2,1902,0
11860,3894,9,2,10988,0
11861,3894,55,1,11943,5
11862,3894,24,1,22479,0
11863,3894,15,1,4792,5
11864,3894,42,2,12253,15
11865,3895,43,2,69132,20
11866,3895,42,2,12253,0
11867,3895,87,3,6253,15
11868,3896,25,1,21576,5
11869,3896,80,2,25826,0
11870,3896,99,2,10798,15
11871,3896,94,2,24419,0
11872,3896,15,1,4792,5
11873,3897,45,3,4793,5
11874,3897,110,2,1902,0
11875,3898,89,2,32102,15
11876,3898,45,1,4793,15
11877,3898,39,1,11179,0
11878,3899,123,2,5135,0
11879,3899,144,1,6276,5
11880,3899,15,1,4792,10
11881,3900,132,1,29436,0
11882,3900,59,2,11729,5
11883,3900,19,2,8855,0
