order_id,customer_id,store_id,order_date,channel,order_status
3164,128,3,2026-09-16,marketplace,completed
3165,548,3,2026-05-07,mobile_app,completed
3166,457,7,2026-07-12,marketplace,completed
3167,96,6,2025-08-30,mobile_app,refunded
3168,195,4,2026-04-01,mobile_app,cancelled
3169,552,1,2026-08-29,web,completed
3170,187,5,2026-02-25,web,completed
3171,435,1,2026-05-12,mobile_app,refunded
3172,25,3,2026-08-31,marketplace,completed
3173,24,6,2026-08-26,web,completed
3174,82,5,2026-09-13,web,completed
3175,371,6,2025-11-07,marketplace,refunded
3176,404,6,2026-07-21,marketplace,completed
3177,552,8,2025-12-01,web,completed
3178,300,6,2026-09-13,mobile_app,completed
3179,595,5,2026-09-17,mobile_app,completed
3180,340,2,2025-12-26,web,completed
3181,382,2,2025-06-05,mobile_app,completed
3182,444,8,2026-04-24,marketplace,completed
3183,60,7,2025-12-20,web,completed
3184,185,2,2026-04-19,marketplace,cancelled
3185,505,3,2026-07-08,marketplace,completed
3186,394,5,2026-05-22,mobile_app,refunded
3187,574,8,2025-05-13,web,completed
3188,281,2,2025-10-14,marketplace,completed
3189,436,1,2026-07-14,marketplace,refunded
3190,116,8,2026-08-28,web,completed
3191,426,5,2026-09-10,mobile_app,completed
3192,19,5,2026-05-12,mobile_app,completed
3193,563,6,2026-05-09,marketplace,completed
3194,579,1,2026-02-13,marketplace,refunded
3195,335,8,2026-05-23,web,completed
3196,476,5,2026-05-05,mobile_app,cancelled
3197,490,8,2026-09-02,marketplace,refunded
3198,596,8,2026-05-04,web,completed
3199,488,3,2026-09-20,web,completed
3200,22,4,2026-03-04,marketplace,completed
3201,180,5,2026-09-14,web,cancelled
3202,254,3,2026-06-19,marketplace,refunded
3203,194,1,2026-09-04,mobile_app,completed
3204,294,5,2026-03-20,mobile_app,completed
3205,333,1,2026-08-04,marketplace,cancelled
3206,590,7,2026-07-03,web,cancelled
3207,150,5,2025-10-03,marketplace,refunded
3208,275,3,2026-05-18,marketplace,completed
3209,54,7,2025-12-22,marketplace,completed
3210,103,4,2026-07-23,web,completed
3211,287,4,2025-11-20,mobile_app,cancelled
3212,449,5,2026-05-20,marketplace,refunded
3213,32,5,2026-02-01,mobile_app,cancelled
3214,473,2,2026-06-16,mobile_app,completed
3215,456,4,2026-07-04,marketplace,completed
3216,565,3,2026-08-23,marketplace,refunded
3217,437,6,2026-01-22,web,completed
3218,66,1,2025-04-30,mobile_app,refunded
3219,336,7,2026-03-31,web,refunded
3220,281,8,2026-09-11,mobile_app,refunded
3221,280,7,2026-03-16,mobile_app,completed
3222,513,8,2026-08-06,mobile_app,cancelled
3223,576,6,2026-02-21,marketplace,completed
3224,339,1,2026-07-14,marketplace,refunded
3225,334,5,2026-09-01,marketplace,completed
3226,415,1,2026-08-24,marketplace,cancelled
3227,523,8,2026-01-04,web,refunded
3228,302,1,2026-05-05,mobile_app,refunded
3229,591,4,2026-08-24,marketplace,completed
3230,39,7,2026-02-22,web,cancelled
3231,114,1,2026-05-29,web,cancelled
3232,439,1,2026-03-14,mobile_app,completed
3233,211,3,2025-12-10,web,refunded
3234,201,8,2026-06-04,mobile_app,refunded
3235,105,1,2026-02-22,mobile_app,cancelled
3236,133,7,2025-09-12,web,completed
3237,367,1,2026-06-28,web,cancelled
3238,109,8,2026-07-23,mobile_app,completed
3239,156,6,2026-06-18,marketplace,completed
3240,63,6,2026-09-19,mobile_app,completed
3241,573,8,2026-08-10,web,cancelled
3242,578,1,2026-05-22,mobile_app,refunded
3243,40,4,2026-09-04,mobile_app,completed
3244,568,8,2026-09-07,web,completed
3245,467,2,2026-06-25,web,completed
3246,52,6,2026-09-17,mobile_app,refunded
3247,497,3,2025-12-31,marketplace,completed
3248,323,6,2026-03-25,marketplace,completed
3249,120,5,2025-09-11,mobile_app,completed
3250,523,6,2026-04-27,web,cancelled
3251,368,2,2025-07-28,web,cancelled
3252,43,6,2026-05-13,web,cancelled
3253,392,5,2026-08-31,mobile_app,completed
3254,155,4,2026-07-02,marketplace,completed
3255,423,1,2025-08-15,mobile_app,completed
3256,127,5,2026-04-07,marketplace,completed
3257,549,4,2026-08-21,mobile_app,completed
3258,314,5,2026-06-05,mobile_app,cancelled
3259,111,8,2026-09-13,mobile_app,completed
3260,160,4,2026-06-27,web,cancelled
3261,265,5,2025-05-12,web,completed
3262,323,7,2026-05-29,mobile_app,cancelled
3263,199,3,2026-06-16,web,completed
3264,595,8,2026-09-13,mobile_app,completed
3265,537,1,2026-06-01,marketplace,completed
3266,12,7,2026-03-16,marketplace,completed
3267,516,2,2025-11-13,marketplace,completed
3268,223,1,2026-03-20,marketplace,completed
3269,265,8,2025-09-18,marketplace,refunded
3270,397,4,2025-08-23,web,completed
3271,25,1,2026-04-08,marketplace,completed
3272,247,7,2026-06-22,marketplace,completed
3273,451,5,2025-10-30,web,cancelled
3274,398,5,2025-10-06,marketplace,completed
3275,40,8,2026-09-03,mobile_app,completed
3276,118,5,2026-09-11,mobile_app,completed
3277,308,7,2026-02-15,mobile_app,completed
3278,444,5,2025-12-17,web,completed
3279,417,4,2026-08-31,marketplace,completed
3280,400,5,2026-02-26,mobile_app,completed
3281,573,2,2026-07-21,marketplace,completed
3282,409,2,2026-09-01,web,completed
3283,86,2,2025-05-04,mobile_app,completed
3284,276,8,2026-09-18,marketplace,completed
3285,564,8,2026-08-05,marketplace,completed
3286,407,7,2026-07-16,marketplace,cancelled
3287,61,7,2026-06-02,web,completed
3288,259,6,2026-04-22,web,completed
3289,152,5,2026-08-14,web,refunded
3290,328,8,2026-08-26,marketplace,completed
3291,197,8,2026-09-09,mobile_app,completed
3292,331,3,2026-04-23,web,refunded
3293,237,4,2025-09-12,marketplace,refunded
3294,295,3,2026-04-01,marketplace,completed
3295,56,8,2026-05-27,mobile_app,refunded
3296,154,4,2026-09-18,marketplace,refunded
3297,33,5,2026-09-15,mobile_app,completed
3298,389,2,2026-09-11,web,completed
3299,351,2,2026-09-03,mobile_app,completed
3300,479,1,2025-12-31,mobile_app,completed
3301,300,8,2026-09-02,marketplace,completed
3302,536,2,2025-10-10,web,completed
3303,524,5,2025-06-20,mobile_app,completed
3304,21,3,2026-09-14,mobile_app,completed
3305,208,8,2026-01-30,web,completed
3306,54,1,2025-12-02,mobile_app,cancelled
3307,200,2,2026-05-02,marketplace,completed
3308,230,8,2026-09-18,marketplace,refunded
3309,592,5,2026-04-14,mobile_app,completed
3310,306,7,2026-08-17,web,completed
3311,511,6,2026-08-23,marketplace,completed
3312,432,1,2026-06-11,mobile_app,completed
3313,570,3,2026-03-14,marketplace,completed
3314,79,5,2026-07-14,web,completed
3315,275,2,2026-09-05,marketplace,cancelled
3316,145,2,2026-07-03,mobile_app,completed
3317,160,2,2025-11-03,web,completed
3318,489,5,2026-01-31,mobile_app,completed
3319,386,6,2025-04-09,web,refunded
3320,351,5,2026-08-22,mobile_app,completed
3321,489,2,2026-04-05,web,refunded
3322,248,5,2026-05-07,mobile_app,completed
3323,429,6,2026-02-14,web,refunded
3324,72,7,2026-09-18,web,refunded
3325,56,8,2026-05-08,web,completed
3326,481,4,2026-05-19,web,completed
3327,153,4,2026-07-14,web,completed
3328,357,7,2026-06-09,marketplace,refunded
3329,67,6,2026-09-01,marketplace,completed
3330,90,7,2026-07-31,mobile_app,refunded
3331,246,6,2026-07-29,web,completed
3332,65,2,2026-03-16,marketplace,completed
3333,50,5,2026-07-13,mobile_app,completed
3334,579,2,2025-10-09,marketplace,refunded
3335,513,1,2026-08-12,marketplace,refunded
3336,489,3,2026-08-26,marketplace,completed
3337,532,3,2026-06-06,mobile_app,refunded
3338,492,6,2026-07-30,marketplace,cancelled
3339,533,6,2026-07-26,marketplace,completed
3340,355,3,2026-08-10,mobile_app,refunded
3341,140,4,2026-09-01,mobile_app,completed
3342,177,6,2026-03-10,marketplace,completed
3343,5,6,2025-06-30,mobile_app,completed
3344,210,4,2026-04-24,marketplace,completed
3345,286,3,2026-07-03,web,completed
3346,170,4,2026-09-17,web,completed
3347,536,5,2025-08-10,marketplace,refunded
3348,164,6,2026-05-27,marketplace,completed
3349,439,6,2026-07-30,marketplace,completed
3350,429,2,2026-03-09,mobile_app,cancelled
3351,221,5,2026-01-01,mobile_app,cancelled
3352,451,1,2026-08-04,marketplace,completed
3353,181,4,2026-07-21,marketplace,completed
3354,393,3,2026-08-17,web,refunded
3355,459,7,2026-08-10,web,completed
3356,156,7,2026-07-10,web,completed
3357,432,6,2026-06-10,mobile_app,completed
3358,561,1,2026-08-28,marketplace,completed
3359,410,7,2025-04-27,marketplace,completed
3360,572,5,2026-06-27,mobile_app,completed
3361,442,8,2026-08-08,mobile_app,cancelled
3362,247,8,2025-12-03,marketplace,cancelled
3363,539,5,2026-09-20,mobile_app,cancelled
3364,366,5,2026-03-21,mobile_app,cancelled
3365,218,8,2026-01-02,marketplace,completed
3366,182,8,2026-04-26,mobile_app,refunded
3367,391,8,2026-02-03,web,completed
3368,186,7,2026-09-14,marketplace,completed
3369,221,1,2026-07-06,web,completed
3370,6,5,2025-12-16,mobile_app,refunded
3371,50,1,2026-09-02,mobile_app,cancelled
3372,115,7,2025-12-18,web,cancelled
3373,37,6,2026-08-14,web,completed
3374,208,3,2025-12-23,mobile_app,refunded
3375,207,7,2026-06-02,mobile_app,completed
3376,371,4,2026-05-29,marketplace,completed
3377,12,5,2026-03-20,web,cancelled
3378,125,1,2026-09-18,web,completed
3379,298,5,2026-09-05,marketplace,refunded
3380,22,1,2025-08-19,web,completed
3381,499,6,2026-09-07,web,completed
3382,528,7,2026-02-09,mobile_app,refunded
3383,233,6,2026-06-09,web,cancelled
3384,481,8,2026-02-24,mobile_app,cancelled
3385,53,1,2025-05-30,mobile_app,completed
3386,423,1,2026-03-24,marketplace,completed
3387,203,5,2026-08-17,web,completed
3388,83,2,2026-02-24,mobile_app,completed
3389,398,8,2025-12-01,marketplace,refunded
3390,568,8,2026-09-05,web,completed
3391,63,5,2026-09-12,marketplace,completed
3392,268,2,2026-05-28,marketplace,completed
3393,443,6,2026-05-17,marketplace,completed
3394,145,7,2025-10-29,mobile_app,completed
3395,347,7,2026-04-03,mobile_app,completed
3396,576,7,2026-05-31,marketplace,completed
3397,502,1,2026-05-08,marketplace,completed
3398,120,8,2026-09-05,mobile_app,completed
3399,508,8,2026-07-30,marketplace,completed
3400,488,5,2026-07-02,web,completed
3401,240,8,2026-07-07,mobile_app,completed
3402,89,1,2026-08-29,web,completed
3403,221,1,2026-03-25,web,completed
3404,193,8,2026-04-29,marketplace,refunded
3405,147,2,2026-07-11,marketplace,completed
3406,494,5,2026-03-08,web,cancelled
3407,406,3,2026-05-05,mobile_app,completed
3408,200,6,2025-05-15,mobile_app,completed
3409,133,7,2026-01-03,marketplace,completed
3410,269,8,2026-07-14,web,completed
3411,156,1,2026-06-26,mobile_app,cancelled
3412,115,5,2026-04-27,mobile_app,completed
3413,487,3,2026-05-11,marketplace,refunded
3414,256,2,2026-01-07,web,refunded
3415,534,3,2026-01-21,marketplace,completed
3416,347,2,2026-01-09,mobile_app,completed
3417,554,4,2026-08-18,web,refunded
3418,529,3,2026-05-08,web,completed
3419,164,7,2025-12-31,mobile_app,refunded
3420,302,3,2026-07-18,web,completed
3421,570,8,2026-02-20,web,cancelled
3422,193,6,2026-07-06,marketplace,refunded
3423,583,6,2026-09-19,mobile_app,completed
3424,250,6,2026-08-12,mobile_app,completed
3425,227,8,2026-08-19,marketplace,completed
3426,526,5,2026-03-19,marketplace,completed
3427,64,8,2025-11-20,marketplace,completed
3428,4,7,2025-10-24,web,completed
3429,32,5,2026-05-09,web,completed
3430,327,1,2026-01-16,marketplace,refunded
3431,82,5,2026-05-10,web,completed
3432,44,7,2026-06-19,mobile_app,refunded
3433,508,7,2026-04-13,web,cancelled
3434,53,1,2026-05-29,marketplace,completed
3435,169,6,2026-07-01,mobile_app,completed
3436,341,1,2026-07-24,mobile_app,completed
3437,446,1,2026-04-15,marketplace,completed
3438,328,5,2026-09-16,web,completed
3439,108,7,2025-11-23,web,cancelled
3440,221,2,2025-09-05,web,cancelled
3441,190,8,2025-12-01,web,completed
3442,458,8,2026-07-15,marketplace,refunded
3443,54,7,2025-12-17,mobile_app,completed
3444,136,7,2026-07-25,mobile_app,refunded
3445,337,2,2026-08-22,web,completed
3446,25,5,2025-10-02,mobile_app,completed
3447,414,2,2026-08-11,web,completed
3448,9,4,2026-09-10,marketplace,completed
3449,246,5,2026-07-13,marketplace,completed
3450,478,1,2026-05-25,mobile_app,completed
3451,492,1,2026-09-07,marketplace,completed
3452,93,2,2026-08-31,mobile_app,completed
3453,118,6,2026-09-01,marketplace,completed
3454,221,3,2026-09-15,mobile_app,completed
3455,186,8,2026-09-17,marketplace,completed
3456,420,7,2026-08-04,mobile_app,completed
3457,376,8,2026-09-13,mobile_app,cancelled
3458,305,4,2026-09-14,mobile_app,refunded
3459,181,5,2026-04-23,marketplace,completed
3460,167,7,2025-05-13,mobile_app,completed
3461,409,7,2026-09-16,marketplace,completed
3462,174,6,2026-08-10,web,completed
3463,274,8,2026-09-03,mobile_app,cancelled
3464,337,5,2026-05-26,web,refunded
3465,263,7,2026-06-13,web,completed
3466,499,7,2026-08-31,mobile_app,cancelled
3467,371,2,2026-02-16,web,completed
3468,422,7,2026-04-21,mobile_app,cancelled
3469,308,4,2026-03-18,mobile_app,cancelled
3470,3,2,2026-04-30,web,cancelled
3471,516,3,2026-04-13,marketplace,completed
3472,61,7,2026-02-06,web,completed
3473,224,6,2026-09-15,web,completed
3474,548,4,2026-05-05,marketplace,completed
3475,63,4,2026-09-18,web,refunded
3476,279,3,2026-03-20,mobile_app,refunded
3477,355,5,2026-06-07,marketplace,cancelled
3478,595,1,2026-08-28,marketplace,completed
3479,192,1,2026-09-10,marketplace,refunded
3480,443,5,2026-07-18,mobile_app,completed
3481,430,7,2026-06-20,marketplace,cancelled
3482,337,1,2026-02-17,marketplace,cancelled
3483,259,1,2026-08-02,mobile_app,cancelled
3484,172,5,2025-05-29,mobile_app,completed
3485,104,1,2026-08-22,web,completed
3486,201,3,2026-05-22,marketplace,completed
3487,259,2,2026-05-24,marketplace,refunded
3488,454,3,2026-06-13,marketplace,completed
3489,198,2,2025-09-29,marketplace,completed
3490,72,5,2026-09-02,web,refunded
3491,304,4,2026-03-22,web,completed
3492,390,1,2025-06-14,mobile_app,cancelled
3493,41,1,2026-07-19,marketplace,completed
3494,354,7,2026-08-26,marketplace,completed
3495,231,6,2026-06-21,marketplace,completed
3496,167,1,2025-12-02,mobile_app,cancelled
3497,27,1,2026-08-03,web,refunded
3498,356,7,2026-01-29,mobile_app,cancelled
3499,143,8,2026-02-26,web,completed
3500,487,4,2026-05-22,marketplace,refunded
3501,567,1,2026-09-15,marketplace,cancelled
3502,476,2,2026-05-30,web,completed
3503,440,3,2026-03-30,web,refunded
3504,13,7,2026-06-24,marketplace,cancelled
3505,319,6,2026-05-11,web,completed
3506,504,4,2026-09-06,marketplace,completed
3507,31,1,2025-11-11,marketplace,completed
3508,228,5,2026-02-18,mobile_app,completed
3509,236,5,2026-03-18,web,cancelled
3510,419,4,2026-07-13,web,completed
3511,541,8,2026-08-05,mobile_app,cancelled
3512,550,4,2026-08-14,web,cancelled
3513,495,3,2026-07-21,marketplace,completed
3514,357,3,2026-03-30,mobile_app,completed
3515,192,3,2026-01-23,marketplace,completed
3516,436,3,2026-04-15,mobile_app,cancelled
3517,107,3,2026-07-16,marketplace,completed
3518,341,8,2026-09-04,mobile_app,refunded
3519,468,4,2026-07-14,web,completed
3520,294,1,2026-02-27,marketplace,completed
3521,362,5,2026-08-10,web,completed
3522,103,8,2025-12-04,web,cancelled
3523,487,8,2026-04-26,mobile_app,completed
3524,514,1,2026-01-22,marketplace,completed
3525,500,5,2026-09-12,web,refunded
3526,399,5,2026-02-16,web,completed
3527,426,3,2026-08-19,marketplace,completed
3528,395,7,2026-05-03,web,completed
3529,594,2,2026-04-25,marketplace,completed
3530,491,3,2026-05-25,web,cancelled
3531,435,3,2026-09-13,web,cancelled
3532,3,8,2026-08-01,marketplace,refunded
3533,222,4,2026-08-29,mobile_app,completed
3534,145,6,2026-02-18,mobile_app,refunded
3535,446,1,2025-07-29,mobile_app,completed
3536,89,1,2026-03-23,marketplace,cancelled
3537,99,5,2026-02-27,marketplace,completed
3538,124,5,2026-08-01,mobile_app,completed
3539,355,8,2026-08-27,marketplace,refunded
3540,365,2,2026-08-18,marketplace,cancelled
3541,383,1,2026-07-27,marketplace,completed
3542,192,5,2026-01-01,mobile_app,completed
3543,119,7,2026-07-25,marketplace,cancelled
3544,295,5,2026-09-04,mobile_app,completed
3545,97,7,2026-08-31,web,completed
3546,158,6,2025-11-16,marketplace,completed
3547,353,6,2026-09-15,mobile_app,completed
3548,554,7,2026-08-22,mobile_app,completed
3549,115,1,2025-09-18,web,completed
3550,293,6,2026-09-04,web,completed
3551,395,8,2026-04-06,web,cancelled
3552,452,6,2026-09-03,mobile_app,completed
3553,472,2,2026-08-22,marketplace,cancelled
3554,387,8,2026-09-10,mobile_app,cancelled
3555,533,8,2026-07-16,web,completed
3556,492,4,2026-06-11,marketplace,cancelled
3557,553,7,2026-04-16,marketplace,completed
3558,329,3,2025-10-26,mobile_app,completed
3559,502,5,2026-06-28,mobile_app,completed
3560,508,4,2026-08-23,web,completed
3561,379,3,2026-08-26,mobile_app,completed
3562,277,5,2026-06-10,marketplace,completed
3563,57,8,2026-07-07,mobile_app,completed
3564,77,1,2025-11-12,marketplace,refunded
3565,385,4,2026-09-18,marketplace,refunded
3566,561,3,2026-08-19,mobile_app,completed
3567,234,2,2026-05-20,mobile_app,refunded
3568,320,7,2026-09-10,web,completed
3569,173,6,2026-03-23,marketplace,completed
3570,273,3,2026-01-28,mobile_app,completed
3571,576,6,2026-04-28,mobile_app,completed
3572,450,7,2026-05-16,marketplace,completed
3573,398,5,2025-07-28,web,completed
3574,342,7,2026-08-17,mobile_app,cancelled
3575,137,5,2026-03-15,web,completed
3576,63,2,2026-09-12,marketplace,completed
3577,578,2,2026-07-22,marketplace,refunded
3578,94,3,2026-09-09,web,completed
3579,162,2,2026-04-22,mobile_app,completed
3580,338,5,2026-05-10,marketplace,completed
3581,133,3,2026-03-29,marketplace,completed
3582,501,4,2026-06-01,mobile_app,completed
3583,421,5,2026-06-10,mobile_app,completed
3584,71,4,2025-11-05,web,completed
3585,343,3,2026-08-05,mobile_app,completed
3586,203,3,2026-08-18,mobile_app,completed
3587,308,3,2026-03-10,web,refunded
3588,535,6,2026-04-25,web,completed
3589,497,5,2026-07-10,web,completed
3590,176,3,2026-03-21,web,completed
3591,357,3,2025-12-02,marketplace,completed
3592,458,6,2026-07-06,marketplace,completed
3593,34,5,2026-09-01,mobile_app,completed
3594,196,1,2025-10-19,marketplace,completed
3595,359,2,2025-09-05,mobile_app,cancelled
3596,177,6,2026-04-04,marketplace,cancelled
3597,311,7,2025-12-17,mobile_app,completed
3598,206,3,2026-05-02,mobile_app,cancelled
3599,231,2,2026-02-08,mobile_app,refunded
3600,73,5,2026-01-28,web,completed
3601,344,7,2026-05-11,marketplace,refunded
3602,191,3,2026-04-13,marketplace,refunded
3603,391,7,2026-01-06,marketplace,completed
3604,537,2,2025-12-21,marketplace,cancelled
3605,297,6,2026-09-09,mobile_app,cancelled
3606,72,1,2026-08-12,mobile_app,completed
3607,178,4,2026-01-16,web,completed
3608,212,6,2025-07-20,mobile_app,completed
3609,535,6,2026-08-13,web,completed
3610,354,1,2026-07-16,marketplace,completed
3611,351,7,2026-09-11,web,completed
3612,82,8,2026-09-08,web,completed
3613,432,5,2026-07-15,marketplace,completed
3614,192,3,2025-10-17,mobile_app,completed
3615,329,1,2025-10-09,marketplace,completed
3616,589,2,2026-05-03,marketplace,cancelled
3617,114,3,2026-07-10,marketplace,completed
3618,46,5,2025-11-02,marketplace,completed
3619,404,2,2026-04-05,web,refunded
3620,176,3,2026-07-29,marketplace,completed
3621,395,2,2026-06-07,web,completed
3622,225,2,2026-09-03,mobile_app,cancelled
3623,17,3,2025-06-24,marketplace,completed
3624,429,2,2026-07-30,web,cancelled
3625,542,4,2026-08-01,web,completed
3626,38,1,2026-04-23,marketplace,cancelled
3627,37,6,2026-08-11,mobile_app,refunded
3628,68,1,2026-07-14,marketplace,completed
3629,517,5,2025-08-10,marketplace,cancelled
3630,96,7,2025-09-06,mobile_app,cancelled
3631,204,8,2026-09-07,mobile_app,completed
3632,573,4,2026-08-01,marketplace,completed
3633,299,6,2026-09-11,mobile_app,completed
3634,140,2,2026-03-25,web,completed
3635,27,2,2026-05-30,web,completed
3636,147,4,2025-12-14,mobile_app,completed
3637,26,8,2026-09-18,marketplace,completed
3638,229,7,2026-06-03,marketplace,cancelled
3639,129,8,2026-07-26,marketplace,completed
3640,20,5,2026-08-02,mobile_app,refunded
3641,520,4,2026-05-19,web,refunded
3642,312,4,2026-05-08,marketplace,completed
3643,314,4,2026-07-08,web,completed
3644,208,2,2026-04-25,mobile_app,completed
3645,437,1,2026-03-08,marketplace,completed
3646,318,7,2025-12-18,mobile_app,cancelled
3647,589,4,2026-07-25,marketplace,completed
3648,401,7,2026-01-25,mobile_app,completed
3649,23,2,2026-07-21,marketplace,completed
3650,509,1,2026-09-02,web,completed
3651,541,5,2026-08-11,mobile_app,completed
3652,312,5,2026-08-12,web,cancelled
3653,365,1,2026-09-15,mobile_app,completed
3654,62,8,2026-07-14,web,completed
3655,288,2,2026-04-25,mobile_app,refunded
3656,282,3,2026-01-26,marketplace,refunded
3657,461,8,2026-07-19,mobile_app,completed
3658,82,2,2026-07-15,marketplace,cancelled
3659,437,4,2026-08-28,marketplace,completed
3660,198,1,2026-05-13,web,completed
3661,379,5,2026-09-12,web,completed
3662,370,7,2026-07-01,marketplace,completed
3663,267,6,2026-09-07,marketplace,refunded
3664,395,3,2026-08-27,mobile_app,cancelled
3665,554,3,2026-08-18,marketplace,refunded
3666,597,4,2026-09-04,marketplace,refunded
3667,549,7,2026-08-08,marketplace,completed
3668,477,8,2026-05-04,marketplace,completed
3669,501,8,2025-12-01,web,completed
3670,221,2,2025-09-08,mobile_app,completed
3671,536,7,2026-07-24,mobile_app,completed
3672,264,7,2026-02-15,mobile_app,completed
3673,454,6,2026-04-10,mobile_app,completed
3674,194,4,2026-06-28,mobile_app,cancelled
3675,99,6,2025-11-12,marketplace,completed
3676,87,1,2026-01-23,mobile_app,completed
3677,438,2,2026-06-14,web,completed
3678,250,7,2026-07-27,mobile_app,completed
3679,251,3,2026-08-05,marketplace,cancelled
3680,346,8,2026-03-30,mobile_app,cancelled
3681,129,3,2026-05-05,web,completed
3682,314,4,2026-06-19,mobile_app,completed
3683,320,2,2026-08-26,web,refunded
3684,24,5,2025-11-06,web,completed
3685,495,4,2026-08-08,marketplace,completed
3686,197,1,2026-09-19,web,cancelled
3687,63,1,2026-09-20,web,refunded
3688,32,6,2025-12-08,marketplace,refunded
3689,281,7,2025-11-16,web,refunded
3690,273,3,2026-05-15,marketplace,completed
3691,111,1,2026-09-17,marketplace,completed
3692,68,6,2026-08-08,marketplace,completed
3693,110,4,2026-07-18,marketplace,completed
3694,505,1,2025-10-23,marketplace,completed
3695,353,3,2026-09-17,mobile_app,completed
3696,415,3,2026-09-12,marketplace,cancelled
3697,580,2,2026-07-05,marketplace,completed
3698,594,7,2025-08-27,mobile_app,cancelled
3699,44,4,2026-07-14,marketplace,cancelled
3700,335,6,2026-07-14,mobile_app,refunded
3701,566,5,2026-06-29,marketplace,completed
3702,194,6,2026-06-23,marketplace,refunded
3703,59,4,2026-01-29,marketplace,completed
3704,112,3,2026-07-31,marketplace,refunded
3705,292,6,2026-06-15,web,completed
3706,578,2,2026-08-09,web,completed
3707,240,1,2026-06-18,marketplace,completed
3708,529,1,2026-04-22,web,refunded
3709,213,1,2026-02-04,web,refunded
3710,197,2,2026-07-30,mobile_app,completed
3711,518,5,2026-03-11,marketplace,cancelled
3712,71,7,2026-01-27,web,completed
3713,479,2,2026-05-13,web,refunded
3714,383,5,2026-05-12,marketplace,completed
3715,99,5,2026-06-14,web,completed
3716,159,8,2026-03-23,web,completed
3717,114,6,2025-10-03,mobile_app,completed
3718,288,1,2026-04-20,web,completed
3719,435,3,2026-04-28,web,cancelled
3720,142,8,2026-07-30,mobile_app,completed
3721,314,8,2026-08-08,marketplace,completed
3722,459,5,2026-09-19,marketplace,completed
3723,290,6,2026-08-20,marketplace,completed
3724,496,1,2026-08-29,marketplace,cancelled
3725,142,2,2025-11-01,mobile_app,cancelled
3726,483,7,2026-08-10,marketplace,cancelled
3727,379,8,2026-07-06,web,completed
3728,378,3,2026-04-05,mobile_app,completed
3729,293,4,2026-08-31,mobile_app,cancelled
3730,565,1,2026-08-08,marketplace,completed
3731,471,8,2026-03-26,marketplace,completed
3732,522,5,2026-04-02,web,completed
3733,120,2,2025-08-07,mobile_app,completed
3734,502,5,2026-08-03,mobile_app,completed
3735,249,2,2026-03-22,marketplace,completed
3736,361,8,2026-04-16,marketplace,completed
3737,63,1,2026-09-15,mobile_app,refunded
3738,269,3,2025-09-16,mobile_app,completed
3739,167,2,2026-03-24,mobile_app,refunded
3740,222,3,2026-09-12,web,completed
3741,282,5,2025-06-17,marketplace,completed
3742,526,7,2026-08-04,mobile_app,completed
3743,245,6,2026-06-13,mobile_app,refunded
3744,344,5,2026-09-10,mobile_app,completed
3745,28,3,2026-04-05,web,cancelled
3746,478,7,2026-06-13,mobile_app,completed
3747,34,5,2026-07-20,web,cancelled
3748,173,8,2026-02-04,mobile_app,completed
3749,483,8,2026-09-02,web,refunded
3750,228,3,2026-06-12,web,refunded
3751,537,4,2025-11-26,marketplace,completed
3752,563,5,2026-05-05,web,completed
3753,333,8,2026-09-10,marketplace,completed
3754,391,1,2025-09-19,mobile_app,cancelled
3755,301,1,2025-11-13,mobile_app,completed
3756,425,1,2026-08-20,mobile_app,refunded
3757,173,3,2026-03-13,mobile_app,refunded
3758,33,7,2026-08-03,marketplace,completed
3759,73,8,2026-08-29,marketplace,completed
3760,596,5,2026-02-27,web,completed
3761,73,8,2026-05-14,mobile_app,completed
3762,497,5,2025-10-17,mobile_app,completed
3763,200,7,2026-07-26,marketplace,completed
3764,187,7,2026-04-27,mobile_app,completed
3765,374,7,2026-06-20,marketplace,completed
3766,6,1,2026-09-20,web,completed
3767,222,3,2026-09-16,mobile_app,completed
3768,129,4,2026-07-06,mobile_app,completed
3769,515,7,2026-07-21,web,completed
3770,276,3,2026-08-30,web,completed
3771,184,2,2026-07-10,mobile_app,refunded
3772,593,3,2025-10-28,marketplace,cancelled
3773,5,5,2026-02-04,marketplace,completed
3774,350,3,2026-09-04,marketplace,completed
3775,198,2,2026-07-14,marketplace,completed
3776,521,2,2026-04-20,mobile_app,refunded
3777,189,5,2025-12-26,mobile_app,completed
3778,107,4,2026-08-29,web,completed
3779,111,4,2026-09-16,marketplace,refunded
3780,455,6,2026-03-23,web,completed
3781,554,6,2026-08-06,web,cancelled
3782,437,5,2026-07-09,web,completed
3783,67,4,2026-09-05,mobile_app,completed
3784,519,2,2025-10-29,mobile_app,completed
3785,350,1,2026-08-28,web,completed
3786,181,4,2026-01-31,web,refunded
3787,114,8,2026-07-07,marketplace,completed
3788,232,8,2026-02-03,marketplace,cancelled
3789,266,6,2026-08-12,web,completed
3790,542,1,2026-09-15,marketplace,completed
3791,201,2,2025-12-03,marketplace,completed
3792,15,3,2026-05-22,marketplace,completed
3793,401,5,2026-02-24,marketplace,completed
3794,478,8,2026-03-08,mobile_app,refunded
3795,265,1,2025-07-15,marketplace,completed
3796,330,3,2026-08-02,web,completed
3797,438,5,2026-03-13,web,completed
3798,371,3,2026-06-14,web,refunded
3799,515,8,2026-09-09,web,completed
